,year,month,day,hexagon,species,count,notes,gopro,type,spp_grp,spp_guild,SST,SSH,SAL,SAL_15,SSH_15,SST_15,F19,F20
1466,2020,2,6,136,TERN,2,NA,NA,bird,LARIDS,PLUNGE,20.69789968,-0.292242991,36.39823805,35.27932991,-0.115038674,19.01951032,0,1
1467,2020,2,6,136,TERN,1,NA,NA,bird,LARIDS,PLUNGE,20.69789968,-0.292242991,36.39823805,35.27932991,-0.115038674,19.01951032,0,1
1468,2020,2,10,114,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1469,2020,2,10,114,DCCO,1,NA,NA,bird,SULIDS,DIVE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1470,2020,2,10,114,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1471,2020,2,10,114,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1472,2020,2,10,114,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1473,2020,2,10,114,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1474,2020,2,10,114,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1475,2020,2,10,114,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1476,2020,2,10,114,HERG,1,NA,NA,bird,LARIDS,SCAVENGE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1477,2020,2,10,114,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1478,2020,2,10,114,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1479,2020,2,10,114,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1480,2020,2,10,114,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1481,2020,2,10,114,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1482,2020,2,10,114,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1483,2020,2,10,114,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1484,2020,2,10,114,ROYT,1,NA,NA,bird,LARIDS,PLUNGE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1485,2020,2,10,114,TERN,1,NA,NA,bird,LARIDS,PLUNGE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1486,2020,2,10,114,TERN,1,NA,NA,bird,LARIDS,PLUNGE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1487,2020,2,10,114,TERN,1,NA,NA,bird,LARIDS,PLUNGE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1488,2020,2,10,114,TERN,1,NA,NA,bird,LARIDS,PLUNGE,17.60594177,-0.288420841,35.13396263,33.40156907,-0.080011695,18.10145394,0,1
1489,2020,2,8,22,BRPE,1,NA,NA,bird,WADERS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1490,2020,2,8,22,BRPE,1,NA,NA,bird,WADERS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1491,2020,2,8,22,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1492,2020,2,8,22,COLO,3,NA,NA,bird,WATERBIRDS,DIVE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1493,2020,2,8,22,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1494,2020,2,8,22,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1495,2020,2,8,22,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1496,2020,2,8,22,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1497,2020,2,8,22,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1498,2020,2,8,22,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1499,2020,2,8,22,LOON,1,NA,NA,bird,WATERBIRDS,DIVE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1500,2020,2,8,22,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1501,2020,2,8,22,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1502,2020,2,8,22,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1503,2020,2,8,22,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1504,2020,2,8,22,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1505,2020,2,8,22,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1506,2020,2,8,22,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1507,2020,2,8,22,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1508,2020,2,8,22,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1509,2020,2,8,22,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1510,2020,2,8,22,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1511,2020,2,8,22,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1512,2020,2,8,22,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1513,2020,2,8,22,ROYT,1,NA,NA,bird,LARIDS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1514,2020,2,8,22,TERN,1,NA,NA,bird,LARIDS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1515,2020,2,8,22,TERN,7,NA,NA,bird,LARIDS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1516,2020,2,8,22,TERN,1,NA,NA,bird,LARIDS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1517,2020,2,8,22,TERN,1,NA,NA,bird,LARIDS,PLUNGE,13.42272011,-0.433900863,35.39855067,29.92415396,-0.097066845,15.39981616,0,1
1518,2020,2,7,99,TERN,2,NA,NA,bird,LARIDS,PLUNGE,17.030152,-0.5020052,34.21486664,33.53216256,-0.080843518,16.65757503,0,1
1519,2020,2,7,99,TERN,1,NA,NA,bird,LARIDS,PLUNGE,17.030152,-0.5020052,34.21486664,33.53216256,-0.080843518,16.65757503,0,1
1520,2020,2,7,99,TERN,5,NA,NA,bird,LARIDS,PLUNGE,17.030152,-0.5020052,34.21486664,33.53216256,-0.080843518,16.65757503,0,1
1521,2020,2,7,99,TERN,1,NA,NA,bird,LARIDS,PLUNGE,17.030152,-0.5020052,34.21486664,33.53216256,-0.080843518,16.65757503,0,1
1522,2020,2,7,99,TERN,8,NA,NA,bird,LARIDS,PLUNGE,17.030152,-0.5020052,34.21486664,33.53216256,-0.080843518,16.65757503,0,1
1523,2020,2,7,99,TERN,1,NA,NA,bird,LARIDS,PLUNGE,17.030152,-0.5020052,34.21486664,33.53216256,-0.080843518,16.65757503,0,1
1524,2020,2,7,99,TERN,1,NA,NA,bird,LARIDS,PLUNGE,17.030152,-0.5020052,34.21486664,33.53216256,-0.080843518,16.65757503,0,1
1525,2020,2,7,99,TERN,15,NA,NA,bird,LARIDS,PLUNGE,17.030152,-0.5020052,34.21486664,33.53216256,-0.080843518,16.65757503,0,1
1526,2020,2,7,99,TERN,1,NA,NA,bird,LARIDS,PLUNGE,17.030152,-0.5020052,34.21486664,33.53216256,-0.080843518,16.65757503,0,1
1527,2020,2,7,99,TERN,2,NA,NA,bird,LARIDS,PLUNGE,17.030152,-0.5020052,34.21486664,33.53216256,-0.080843518,16.65757503,0,1
1528,2020,2,9,82,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,18.04550934,-0.327412119,31.12282372,34.26344252,-0.053869538,17.72317914,0,1
1529,2020,2,9,82,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,18.04550934,-0.327412119,31.12282372,34.26344252,-0.053869538,17.72317914,0,1
1530,2020,2,9,82,COLO,1,NA,NA,bird,WATERBIRDS,DIVE,18.04550934,-0.327412119,31.12282372,34.26344252,-0.053869538,17.72317914,0,1
1531,2020,2,9,64,NA,0,NA,NA,NA,NA,NA,17.87168026,-0.293264757,36.28855515,35.37487634,-0.143906396,16.92724106,0,1
1532,2020,2,4,131,BRPE,2,NA,NA,bird,WADERS,PLUNGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1533,2020,2,4,131,BRPE,2,NA,NA,bird,WADERS,PLUNGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1534,2020,2,4,131,BRPE,2,NA,NA,bird,WADERS,PLUNGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1535,2020,2,4,131,BRPE,25,NA,NA,bird,WADERS,PLUNGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1536,2020,2,4,131,BRPE,11,NA,NA,bird,WADERS,PLUNGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1537,2020,2,4,131,BRPE,4,NA,NA,bird,WADERS,PLUNGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1538,2020,2,4,131,BRPE,1,NA,NA,bird,WADERS,PLUNGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1539,2020,2,4,131,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1540,2020,2,4,131,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1541,2020,2,4,131,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1542,2020,2,4,131,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1543,2020,2,4,131,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1544,2020,2,4,131,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1545,2020,2,4,131,GULL,50,NA,NA,bird,LARIDS,SCAVENGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1546,2020,2,4,131,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1547,2020,2,4,131,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1548,2020,2,4,131,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1549,2020,2,4,131,LAGU,1,NA,NA,bird,LARIDS,SCAVENGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1550,2020,2,4,131,LAGU,1,NA,NA,bird,LARIDS,SCAVENGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1551,2020,2,4,131,LAGU,1,NA,NA,bird,LARIDS,SCAVENGE,20.06431988,-0.335592159,36.2165353,35.197402,-0.080280453,20.94760536,0,1
1552,2020,2,7,38,TERN,1,NA,NA,bird,LARIDS,PLUNGE,21.23574257,-0.196279204,38.10602112,35.26744823,-0.142224009,19.9260235,0,1
1553,2020,2,7,38,TERN,1,NA,NA,bird,LARIDS,PLUNGE,21.23574257,-0.196279204,38.10602112,35.26744823,-0.142224009,19.9260235,0,1
1554,2020,2,7,38,TERN,2,NA,NA,bird,LARIDS,PLUNGE,21.23574257,-0.196279204,38.10602112,35.26744823,-0.142224009,19.9260235,0,1
1555,2020,2,7,38,TERN,1,NA,NA,bird,LARIDS,PLUNGE,21.23574257,-0.196279204,38.10602112,35.26744823,-0.142224009,19.9260235,0,1
1556,2020,2,9,48,NA,0,NA,NA,NA,NA,NA,21.44232886,-0.293210311,36.53163746,35.57673402,-0.111683103,20.02619059,0,1
1557,2020,2,4,3,BRPE,1,NA,NA,bird,WADERS,PLUNGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1558,2020,2,4,3,BRPE,1,NA,NA,bird,WADERS,PLUNGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1559,2020,2,4,3,BRPE,1,NA,NA,bird,WADERS,PLUNGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1560,2020,2,4,3,BRPE,1,NA,NA,bird,WADERS,PLUNGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1561,2020,2,4,3,BRPE,1,NA,NA,bird,WADERS,PLUNGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1562,2020,2,4,3,BRPE,7,NA,NA,bird,WADERS,PLUNGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1563,2020,2,4,3,BRPE,1,NA,NA,bird,WADERS,PLUNGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1564,2020,2,4,3,BRPE,1,NA,NA,bird,WADERS,PLUNGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1565,2020,2,4,3,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1566,2020,2,4,3,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1567,2020,2,4,3,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1568,2020,2,4,3,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1569,2020,2,4,3,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1570,2020,2,4,3,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1571,2020,2,4,3,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1572,2020,2,4,3,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1573,2020,2,4,3,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1574,2020,2,4,3,HERG,1,NA,NA,bird,LARIDS,SCAVENGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1575,2020,2,4,3,LAGU,1,NA,NA,bird,LARIDS,SCAVENGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1576,2020,2,4,3,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1577,2020,2,4,3,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,19.94264539,-0.253639191,36.80859629,35.60410257,-0.129023531,19.07552909,0,1
1578,2020,2,2,23,BRPE,1,NA,NA,bird,WADERS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1579,2020,2,2,23,GULL,3,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1580,2020,2,2,23,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1581,2020,2,2,23,GULL,9,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1582,2020,2,2,23,GULL,6,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1583,2020,2,2,23,GULL,30,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1584,2020,2,2,23,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1585,2020,2,2,23,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1586,2020,2,2,23,GULL,10,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1587,2020,2,2,23,GULL,12,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1588,2020,2,2,23,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1589,2020,2,2,23,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1590,2020,2,2,23,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1591,2020,2,2,23,GULL,4,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1592,2020,2,2,23,GULL,4,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1593,2020,2,2,23,GULL,7,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1594,2020,2,2,23,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1595,2020,2,2,23,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1596,2020,2,2,23,GULL,2,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1597,2020,2,2,23,GULL,3,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1598,2020,2,2,23,GULL,6,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1599,2020,2,2,23,GULL,8,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1600,2020,2,2,23,GULL,8,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1601,2020,2,2,23,GULL,5,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1602,2020,2,2,23,GULL,25,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1603,2020,2,2,23,GULL,1,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1604,2020,2,2,23,HERG,1,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1605,2020,2,2,23,HERG,1,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1606,2020,2,2,23,HERG,1,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1607,2020,2,2,23,HERG,1,NA,NA,bird,LARIDS,SCAVENGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1608,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1609,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1610,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1611,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1612,2020,2,2,23,NOGA,2,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1613,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1614,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1615,2020,2,2,23,NOGA,3,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1616,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1617,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1618,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1619,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1620,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1621,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1622,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1623,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1624,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1625,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1626,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1627,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1628,2020,2,2,23,NOGA,2,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1629,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1630,2020,2,2,23,NOGA,2,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1631,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1632,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
1633,2020,2,2,23,NOGA,1,NA,NA,bird,SULIDS,PLUNGE,16.79241339,-0.433377797,36.30014547,35.18915365,-0.149015323,16.25761967,0,1
