year,month,day,tailNo,seat,initials,hexagon,transect,dir,voice,lat,lon,secs,GPSerror,species,count,notes
2018,7,19,708,rr,wch,79,1,4,OSE18115,26.93073,-97.3767,56029.95,0,ENDCOUNT,791,
2018,7,19,708,rr,wch,15,1,4,OSE18117,26.38998,-97.13623,57198.76,0,BEGCOUNT,151,
2018,7,19,708,rr,wch,15,1,4,OSE18117,26.38885,-97.13878,57203.3,0,COCH,2,
2018,7,19,708,rr,wch,15,1,4,OSE18117,26.38715,-97.14306,57211.46,0,TERN,1,
2018,7,19,708,rr,wch,15,1,4,OSE18117,26.35007,-97.20861,57346.07,0,TERN,5,
2018,7,19,708,rr,wch,15,1,4,OSE18117,26.33083,-97.24717,57423.25,0,TERN,1,
2018,7,19,708,rr,wch,15,1,4,OSE18117,26.32983,-97.24917,57427.48,0,GREG,1,
2018,7,19,708,rr,wch,15,1,4,OSE18117,26.29735,-97.30861,57547.29,0,ENDCOUNT,151,
2018,7,19,708,rr,wch,15,2,3,OSE18118,26.28405,-97.29426,57611.82,0,BEGCOUNT,152,
2018,7,19,708,rr,wch,15,2,3,OSE18118,26.2856,-97.29092,57617.74,0,TERN,3,
2018,7,19,708,rr,wch,15,2,3,OSE18118,26.28666,-97.28804,57623.32,0,GULL,1,
2018,7,19,708,rr,wch,15,2,3,OSE18118,26.30704,-97.25402,57690.77,0,TERN,1,
2018,7,19,708,rr,wch,15,2,3,OSE18118,26.31517,-97.23916,57720.37,0,TERN,1,
2018,7,19,708,rr,wch,15,2,3,OSE18118,26.32064,-97.22838,57741.27,0,HERO,1,
2018,7,19,708,rr,wch,15,2,3,OSE18118,26.32117,-97.22732,57743.57,0,GULL,1,
2018,7,19,708,rr,wch,15,2,3,OSE18118,26.33305,-97.20392,57788.76,0,TERN,5,
2018,7,19,708,rr,wch,15,2,3,OSE18118,26.34365,-97.18389,57826.79,0,ROYT,1,
2018,7,19,708,rr,wch,15,2,3,OSE18118,26.34901,-97.17348,57847.57,0,GRST,1,
2018,7,19,708,rr,wch,15,2,3,OSE18118,26.35135,-97.1693,57855.34,0,TERN,1,
2018,7,19,708,rr,wch,15,2,3,OSE18118,26.37292,-97.1289,57933.58,0,TERN,1,
2018,7,19,708,rr,wch,15,2,3,OSE18118,26.37349,-97.12768,57936.6,0,SHOR,10,
2018,7,19,708,rr,wch,15,2,3,OSE18118,26.37536,-97.12378,57943.63,0,SHOR,5,
2018,7,19,708,rr,wch,15,2,3,OSE18118,26.376,-97.12249,57946.56,0,TERN,1,
2018,7,19,708,rr,wch,15,2,3,OSE18118,26.37684,-97.12099,57949.36,0,ENDCOUNT,152,
2018,7,19,708,rr,wch,15,3,4,OSE18119,26.35951,-97.11648,58012.41,0,BEGCOUNT,153,
2018,7,19,708,rr,wch,15,3,4,OSE18119,26.35727,-97.1195,58018.84,0,COCH,1,
2018,7,19,708,rr,wch,15,3,4,OSE18119,26.35005,-97.13109,58043.2,0,TERN,1,
2018,7,19,708,rr,wch,15,3,4,OSE18119,26.34913,-97.13271,58046.41,0,TERN,1,
2018,7,19,708,rr,wch,15,3,4,OSE18119,26.34774,-97.13562,58051.66,0,TERN,1,
2018,7,19,708,rr,wch,15,3,4,OSE18119,26.34682,-97.13752,58055.42,0,TERN,1,
2018,7,19,708,rr,wch,15,3,4,OSE18119,26.34582,-97.13955,58059.79,0,TERN,1,
2018,7,19,708,rr,wch,15,3,4,OSE18119,26.27028,-97.28277,58345.83,0,GBHE,1,
2018,7,19,708,rr,wch,15,3,4,OSE18119,26.26754,-97.28829,58356.95,0,ENDCOUNT,153,
2018,7,20,708,lf,sde,111,1,3,PSE18246,26.09295,-97.01244,30345.46,0,BEGCOUNT,1111,
2018,7,20,708,lf,sde,111,1,3,PSE18246,26.09295,-97.01244,30345.46,0,COCH,3,
2018,7,20,708,lf,sde,111,1,3,PSE18246,26.10246,-96.99573,30379.14,0,TERN,1,
2018,7,20,708,lf,sde,111,1,3,PSE18246,26.10667,-96.98748,30395.72,0,TERN,1,
2018,7,20,708,lf,sde,111,1,3,PSE18246,26.18481,-96.84003,30675.21,0,ENDCOUNT,1111,
2018,7,20,708,lf,sde,111,2,4,PSE18247,26.16693,-96.83464,30741.24,0,BEGCOUNT,1112,
2018,7,20,708,lf,sde,111,2,4,PSE18247,26.16693,-96.83464,30741.24,0,COCH,3,
2018,7,20,708,lf,sde,111,2,4,PSE18247,26.1435,-96.87934,30833.38,0,TERN,2,
2018,7,20,708,lf,sde,111,2,4,PSE18247,26.10513,-96.94906,30979.04,0,TERN,1,
2018,7,20,708,lf,sde,111,2,4,PSE18247,26.08051,-96.99664,31075.68,0,GULL,1,
2018,7,20,708,lf,sde,111,2,4,PSE18247,26.07565,-97.00569,31093.88,0,ENDCOUNT,1112,
2018,7,20,708,lf,sde,111,3,3,PSE18248,26.06251,-96.99148,31152.42,0,BEGCOUNT,1113,
2018,7,20,708,lf,sde,111,3,3,PSE18248,26.06251,-96.99148,31152.42,0,COCH,3,
2018,7,20,708,lf,sde,111,3,3,PSE18248,26.11949,-96.88536,31355.31,0,TERN,2,
2018,7,20,708,lf,sde,111,3,3,PSE18248,26.15497,-96.82122,31481.72,0,ENDCOUNT,1113,
2018,7,20,708,lf,sde,159,1,3,PSE18249,26.00813,-96.15157,32646.4,0,BEGCOUNT,1591,
2018,7,20,708,lf,sde,159,1,3,PSE18249,26.00813,-96.15157,32646.4,0,COCH,3,
2018,7,20,708,lf,sde,159,1,3,PSE18249,26.09686,-96.32338,32982.7,0,ENDCOUNT,1591,
2018,7,20,708,lf,sde,159,2,4,PSE18250,26.11006,-96.30985,33045.18,0,BEGCOUNT,1592,
2018,7,20,708,lf,sde,159,2,4,PSE18250,26.11006,-96.30985,33045.18,0,COCH,1,
2018,7,20,708,lf,sde,159,2,4,PSE18250,26.02057,-96.13655,33398.84,0,ENDCOUNT,1592,
2018,7,20,708,lf,sde,159,3,3,PSE18251,26.03786,-96.13205,33454.38,0,BEGCOUNT,1593,
2018,7,20,708,lf,sde,159,3,3,PSE18251,26.03786,-96.13205,33454.38,0,COCH,3,
2018,7,20,708,lf,sde,159,3,3,PSE18251,26.12745,-96.30339,33787.37,0,ENDCOUNT,1593,
2018,7,20,708,lf,sde,63,1,3,PSE18252,26.36855,-96.6526,34415.48,0,BEGCOUNT,631,
2018,7,20,708,lf,sde,63,1,3,PSE18252,26.36855,-96.6526,34415.48,0,COCH,3,
2018,7,20,708,lf,sde,63,1,3,PSE18252,26.54795,-96.65182,34759.16,0,ENDCOUNT,631,
2018,7,20,708,lf,sde,63,2,4,PSE18253,26.54446,-96.63283,34823.52,0,BEGCOUNT,632,
2018,7,20,708,lf,sde,63,2,4,PSE18253,26.54446,-96.63283,34823.52,0,COCH,1,
2018,7,20,708,lf,sde,63,2,4,PSE18253,26.36373,-96.632,35169.86,0,ENDCOUNT,632,
2018,7,20,708,lf,sde,63,3,3,PSE18254,26.36763,-96.61282,35226.42,0,BEGCOUNT,633,
2018,7,20,708,lf,sde,63,3,3,PSE18254,26.36763,-96.61282,35226.42,0,COCH,3,
2018,7,20,708,lf,sde,63,3,3,PSE18254,26.54824,-96.6135,35550.9,0,ENDCOUNT,633,
2018,7,20,708,lf,sde,47,3,3,PSE18255,26.48901,-96.53346,35770.51,0,BEGCOUNT,473,
2018,7,20,708,lf,sde,47,3,3,PSE18255,26.48901,-96.53346,35770.51,0,COCH,3,
2018,7,20,708,lf,sde,47,3,3,PSE18255,26.57857,-96.36081,36102.11,0,ENDCOUNT,473,
2018,7,20,708,lf,sde,47,2,4,PSE18256,26.59184,-96.37465,36159.55,0,BEGCOUNT,472,
2018,7,20,708,lf,sde,47,2,4,PSE18256,26.59184,-96.37465,36159.55,0,COCH,3,
2018,7,20,708,lf,sde,47,2,4,PSE18256,26.49995,-96.54609,36516.96,0,ENDCOUNT,472,
2018,7,20,708,lf,sde,47,1,3,PSE18257,26.51869,-96.55427,36573.68,0,BEGCOUNT,471,
2018,7,20,708,lf,sde,47,1,3,PSE18257,26.51869,-96.55427,36573.68,0,COCH,3,
2018,7,20,708,lf,sde,47,1,3,PSE18257,26.58067,-96.43391,36805.57,0,PESH,2,
2018,7,20,708,lf,sde,47,1,3,PSE18257,26.58067,-96.43391,36805.57,0,ENDCOUNT,473,
2018,7,20,708,lf,sde,47,1,3,PSE18257,26.58145,-96.43181,36877.14,0,BEGCOUNT,473,
2018,7,20,708,lf,sde,47,1,3,PSE18257,26.60863,-96.38008,36987.03,0,ENDCOUNT,471,
2018,7,20,708,lf,sde,143,3,3,PSE18258,26.60893,-96.65594,37460.15,0,BEGCOUNT,1433,
2018,7,20,708,lf,sde,143,3,3,PSE18258,26.60893,-96.65594,37460.15,0,COCH,3,
2018,7,20,708,lf,sde,143,3,3,PSE18258,26.6968,-96.82956,37794.18,0,ENDCOUNT,1433,
2018,7,20,708,lf,sde,143,2,4,PSE18259,26.67918,-96.83486,37856.34,0,BEGCOUNT,1432,
2018,7,20,708,lf,sde,143,2,4,PSE18259,26.67918,-96.83486,37856.34,0,COCH,1,
2018,7,20,708,lf,sde,143,2,4,PSE18259,26.5906,-96.6607,38217.79,0,ENDCOUNT,1432,
2018,7,20,708,lf,sde,143,1,3,PSE18260,26.57766,-96.67415,38278.13,0,BEGCOUNT,1431,
2018,7,20,708,lf,sde,143,1,3,PSE18260,26.57766,-96.67415,38278.13,0,COCH,3,
2018,7,20,708,lf,sde,143,1,3,PSE18260,26.66644,-96.84855,38603.18,0,ENDCOUNT,1431,
2018,7,20,708,lf,sde,95,3,3,PSE18261,26.63617,-96.82983,38743.49,0,BEGCOUNT,953,
2018,7,20,708,lf,sde,95,3,3,PSE18261,26.63617,-96.82983,38743.49,0,COCH,3,
2018,7,20,708,lf,sde,95,3,3,PSE18261,26.72525,-97.00432,39085.06,0,ENDCOUNT,953,
2018,7,20,708,lf,sde,95,2,4,PSE18262,26.70873,-97.00905,39144.19,0,BEGCOUNT,952,
2018,7,20,708,lf,sde,95,2,4,PSE18262,26.70873,-97.00905,39144.19,0,COCH,2,
2018,7,20,708,lf,sde,95,2,4,PSE18262,26.61951,-96.83486,39508.04,0,ENDCOUNT,952,
2018,7,20,708,lf,sde,95,1,3,PSE18263,26.60699,-96.84848,39565.46,0,BEGCOUNT,951,
2018,7,20,708,lf,sde,95,1,3,PSE18263,26.60699,-96.84848,39565.46,0,COCH,3,
2018,7,20,708,lf,sde,95,1,3,PSE18263,26.69015,-97.01346,39887.34,0,TERN,1,
2018,7,20,708,lf,sde,95,1,3,PSE18263,26.69481,-97.02309,39906.32,0,ENDCOUNT,951,
2018,7,20,708,lf,sde,175,1,4,PSE18264,26.39248,-96.90395,40553.7,0,BEGCOUNT,1751,
2018,7,20,708,lf,sde,175,1,4,PSE18264,26.39248,-96.90395,40553.7,0,COCH,2,
2018,7,20,708,lf,sde,175,1,4,PSE18264,26.34724,-96.99119,40737.03,0,TERN,2,
2018,7,20,708,lf,sde,175,1,4,PSE18264,26.34138,-97.0007,40757.96,0,BLTE,2,
2018,7,20,708,lf,sde,175,1,4,PSE18264,26.31597,-97.04822,40856.45,0,BLTE,1,
2018,7,20,708,lf,sde,175,1,4,PSE18264,26.31332,-97.05218,40865.36,0,TERN,1,
2018,7,20,708,lf,sde,175,1,4,PSE18264,26.30068,-97.07596,40914.42,0,ENDCOUNT,1751,
2018,7,20,708,lf,sde,175,2,3,PSE18265,26.28809,-97.06277,40969.75,0,BEGCOUNT,1752,
2018,7,20,708,lf,sde,175,2,3,PSE18265,26.28809,-97.06277,40969.75,0,COCH,3,
2018,7,20,708,lf,sde,175,2,3,PSE18265,26.29853,-97.0434,41009.35,0,TERN,1,
2018,7,20,708,lf,sde,175,2,3,PSE18265,26.30801,-97.02042,41054.58,0,BLTE,4,
2018,7,20,708,lf,sde,175,2,3,PSE18265,26.31282,-97.01203,41072.1,0,TERN,1,
2018,7,20,708,lf,sde,175,2,3,PSE18265,26.31393,-97.01011,41076.06,0,TERN,1,
2018,7,20,708,lf,sde,175,2,3,PSE18265,26.31833,-97.00284,41091.25,0,GULL,1,
2018,7,20,708,lf,sde,175,2,3,PSE18265,26.31882,-97.00185,41093.3,0,TERN,3,
2018,7,20,708,lf,sde,175,2,3,PSE18265,26.31967,-97.0005,41096.21,0,TERN,1,
2018,7,20,708,lf,sde,175,2,3,PSE18265,26.32055,-96.99906,41098.85,0,TERN,2,
2018,7,20,708,lf,sde,175,2,3,PSE18265,26.32118,-96.99797,41101.27,0,TERN,1,
2018,7,20,708,lf,sde,175,2,3,PSE18265,26.32401,-96.99331,41111.75,0,BLTE,4,
2018,7,20,708,lf,sde,175,2,3,PSE18265,26.34467,-96.95733,41186.2,0,LETE,1,
2018,7,20,708,lf,sde,175,2,3,PSE18265,26.34467,-96.95733,41186.2,0,BLTE,2,
2018,7,20,708,lf,sde,175,2,3,PSE18265,26.3793,-96.89077,41322.15,0,ENDCOUNT,1752,
2018,7,20,708,lf,sde,175,3,4,PSE18266,26.36259,-96.88474,41388.04,0,BEGCOUNT,1753,
2018,7,20,708,lf,sde,175,3,4,PSE18266,26.36259,-96.88474,41388.04,0,COCH,3,
2018,7,20,708,lf,sde,175,3,4,PSE18266,26.29038,-97.02126,41669.96,0,BLTE,1,
2018,7,20,708,lf,sde,175,3,4,PSE18266,26.26866,-97.05884,41749.45,0,ENDCOUNT,1753,
2018,7,20,708,rf,wch,111,1,3,OSE18145,26.09317,-97.01217,30367.15,0,BEGCOUNT,1111,
2018,7,20,708,rf,wch,111,1,3,OSE18145,26.09464,-97.00962,30371.97,0,COCH,1,
2018,7,20,708,rf,wch,111,1,3,OSE18145,26.09893,-97.00272,30386.74,0,TERN,1,
2018,7,20,708,rf,wch,111,1,3,OSE18145,26.18496,-96.83989,30697.02,0,ENDCOUNT,1111,
2018,7,20,708,rf,wch,111,2,4,OSE18146,26.16688,-96.8349,30763.23,0,BEGCOUNT,1112,
2018,7,20,708,rf,wch,111,2,4,OSE18146,26.1659,-96.83713,30767.83,0,COCH,3,
2018,7,20,708,rf,wch,111,2,4,OSE18146,26.0852,-96.98811,31078.87,0,GULL,1,
2018,7,20,708,rf,wch,111,2,4,OSE18146,26.07754,-97.00211,31107.8,0,TERN,1,
2018,7,20,708,rf,wch,111,2,4,OSE18146,26.07558,-97.00575,31115.56,0,ENDCOUNT,1112,
2018,7,20,708,rf,wch,111,3,3,OSE18147,26.0626,-96.99144,31174.15,0,BEGCOUNT,1113,
2018,7,20,708,rf,wch,111,3,3,OSE18147,26.06382,-96.98935,31178.07,0,COCH,1,
2018,7,20,708,rf,wch,111,3,3,OSE18147,26.0683,-96.98164,31193.25,0,BOAT,1,
2018,7,20,708,rf,wch,111,3,3,OSE18147,26.12401,-96.87766,31392.58,0,PLAT,1,
2018,7,20,708,rf,wch,111,3,3,OSE18147,26.15448,-96.82222,31500.96,0,TERN,1,
2018,7,20,708,rf,wch,111,3,3,OSE18147,26.15501,-96.82113,31503.45,0,ENDCOUNT,1113,
2018,7,20,708,rf,wch,159,1,3,OSE18148,26.00828,-96.15176,32668.22,0,BEGCOUNT,1591,
2018,7,20,708,rf,wch,159,1,3,OSE18148,26.00946,-96.15452,32673.03,0,COCH,3,
2018,7,20,708,rf,wch,159,1,3,OSE18148,26.09706,-96.32395,33004.87,0,ENDCOUNT,1591,
2018,7,20,708,rf,wch,159,2,4,OSE18149,26.11015,-96.30996,33066.65,0,BEGCOUNT,1592,
2018,7,20,708,rf,wch,159,2,4,OSE18149,26.10924,-96.30789,33070.8,0,COCH,2,
2018,7,20,708,rf,wch,159,2,4,OSE18149,26.02066,-96.13672,33420.05,0,ENDCOUNT,1592,
2018,7,20,708,rf,wch,159,3,3,OSE18150,26.03784,-96.13211,33476.02,0,BEGCOUNT,1593,
2018,7,20,708,rf,wch,159,3,3,OSE18150,26.039,-96.13501,33481.63,0,COCH,2,
2018,7,20,708,rf,wch,159,3,3,OSE18150,26.12746,-96.30355,33809,0,ENDCOUNT,1593,
2018,7,20,708,rf,wch,63,1,4,OSE18151,26.36856,-96.65269,34437.28,0,BEGCOUNT,631,
2018,7,20,708,rf,wch,63,1,4,OSE18151,26.37271,-96.65267,34444.64,0,COCH,2,
2018,7,20,708,rf,wch,63,1,4,OSE18151,26.54796,-96.65173,34780.64,0,ENDCOUNT,631,
2018,7,20,708,rf,wch,63,2,4,OSE18152,26.54451,-96.63283,34845.23,0,BEGCOUNT,632,
2018,7,20,708,rf,wch,63,2,4,OSE18152,26.54201,-96.63283,34850.18,0,COCH,3,
2018,7,20,708,rf,wch,63,2,4,OSE18152,26.36343,-96.632,35191.73,0,ENDCOUNT,632,
2018,7,20,708,rf,wch,63,3,3,OSE18153,26.36774,-96.61281,35248.09,0,BEGCOUNT,633,
2018,7,20,708,rf,wch,63,3,3,OSE18153,26.37048,-96.61283,35252.45,0,COCH,2,
2018,7,20,708,rf,wch,63,3,3,OSE18153,26.54845,-96.6135,35572.67,0,ENDCOUNT,633,
2018,7,20,708,rf,wch,47,3,3,OSE18154,26.48919,-96.53331,35792.2,0,BEGCOUNT,473,
2018,7,20,708,rf,wch,47,3,3,OSE18154,26.49082,-96.53085,35796.91,0,COCH,1,
2018,7,20,708,rf,wch,47,3,3,OSE18154,26.57873,-96.36066,36123.75,0,ENDCOUNT,473,
2018,7,20,708,rf,wch,47,2,4,OSE18155,26.59165,-96.37511,36181.41,0,BEGCOUNT,472,
2018,7,20,708,rf,wch,47,2,4,OSE18155,26.59047,-96.37707,36185.61,0,COCH,3,
2018,7,20,708,rf,wch,47,2,4,OSE18155,26.49997,-96.54588,36538.73,0,ENDCOUNT,472,
2018,7,20,708,rf,wch,47,1,3,OSE18156,26.51887,-96.55412,36595.34,0,BEGCOUNT,471,
2018,7,20,708,rf,wch,47,1,3,OSE18156,26.51984,-96.55214,36599.55,0,COCH,1,
2018,7,20,708,rf,wch,47,1,3,OSE18156,26.58128,-96.43308,36828.88,0,ENDCOUNT,471,
2018,7,20,708,rf,wch,47,1,3,OSE18156,26.58175,-96.43113,36899.96,0,BEGCOUNT,471,
2018,7,20,708,rf,wch,47,1,3,OSE18156,26.60868,-96.38013,37008.43,0,ENDCOUNT,471,
2018,7,20,708,rf,wch,143,3,3,OSE18156,26.60848,-96.65496,37479.98,0,BEGCOUNT,1433,
2018,7,20,708,rf,wch,143,3,3,OSE18156,26.60966,-96.65766,37485.05,0,COCH,3,
2018,7,20,708,rf,wch,143,3,3,OSE18156,26.69668,-96.82936,37815.59,0,ENDCOUNT,1433,
2018,7,20,708,rf,wch,143,2,4,OSE18157,26.6792,-96.83477,37877.88,0,BEGCOUNT,1432,
2018,7,20,708,rf,wch,143,2,4,OSE18157,26.67805,-96.83264,37882.72,0,COCH,2,
2018,7,20,708,rf,wch,143,2,4,OSE18157,26.59058,-96.66065,38239.46,0,ENDCOUNT,1432,
2018,7,20,708,rf,wch,143,1,3,OSE18158,26.57775,-96.67418,38299.92,0,BEGCOUNT,1431,
2018,7,20,708,rf,wch,143,1,3,OSE18158,26.5793,-96.6776,38305.84,0,COCH,2,
2018,7,20,708,rf,wch,143,1,3,OSE18158,26.6667,-96.84888,38625.18,0,ENDCOUNT,1431,
2018,7,20,708,rf,wch,95,3,3,OSE18159,26.63622,-96.83009,38765.16,0,BEGCOUNT,953,
2018,7,20,708,rf,wch,95,3,3,OSE18159,26.63795,-96.83242,38769.62,0,COCH,2,
2018,7,20,708,rf,wch,95,3,3,OSE18159,26.72524,-97.00449,39106.78,0,ENDCOUNT,953,
2018,7,20,708,rf,wch,95,2,4,OSE18160,26.70878,-97.00914,39165.68,0,BEGCOUNT,952,
2018,7,20,708,rf,wch,95,2,4,OSE18160,26.70748,-97.00664,39171.22,0,COCH,2,
2018,7,20,708,rf,wch,95,2,4,OSE18160,26.70531,-97.00148,39182.53,0,TERN,1,
2018,7,20,708,rf,wch,95,2,4,OSE18160,26.61942,-96.83483,39529.72,0,ENDCOUNT,952,
2018,7,20,708,rf,wch,95,1,3,OSE18161,26.60697,-96.84846,39587.17,0,BEGCOUNT,951,
2018,7,20,708,rf,wch,95,1,3,OSE18161,26.60828,-96.85109,39591.96,0,COCH,2,
2018,7,20,708,rf,wch,95,1,3,OSE18161,26.68118,-96.99643,39874.37,0,TERN,1,
2018,7,20,708,rf,wch,95,1,3,OSE18161,26.69485,-97.0232,39927.92,0,ENDCOUNT,951,
2018,7,20,708,rf,wch,175,1,4,OSE18162,26.39263,-96.9039,40575.41,0,BEGCOUNT,1751,
2018,7,20,708,rf,wch,175,1,4,OSE18162,26.39096,-96.90642,40580.55,0,COCH,3,
2018,7,20,708,rf,wch,175,1,4,OSE18162,26.35582,-96.97538,40725.16,0,BODO,2,
2018,7,20,708,rf,wch,175,1,4,OSE18162,26.30064,-97.07626,40936.15,0,ENDCOUNT,1751,
2018,7,20,708,rf,wch,175,2,3,OSE18163,26.28957,-97.07524,40965.8,0,LOST,1,
2018,7,20,708,rf,wch,175,2,3,OSE18163,26.28711,-97.06616,40984.69,0,BEGCOUNT,1752,
2018,7,20,708,rf,wch,175,2,3,OSE18163,26.28874,-97.06098,40994.65,0,COCH,2,
2018,7,20,708,rf,wch,175,2,3,OSE18163,26.30084,-97.03831,41041.2,0,LETE,4,
2018,7,20,708,rf,wch,175,2,3,OSE18163,26.31784,-97.00365,41111.09,0,TERN,2,
2018,7,20,708,rf,wch,175,2,3,OSE18163,26.37948,-96.89053,41343.83,0,ENDCOUNT,1752,
2018,7,20,708,rf,wch,175,3,4,OSE18164,26.36253,-96.8849,41409.84,0,BEGCOUNT,1753,
2018,7,20,708,rf,wch,175,3,4,OSE18164,26.36118,-96.88732,41415.11,0,COCH,3,
2018,7,20,708,rf,wch,175,3,4,OSE18164,26.33036,-96.94862,41539.86,0,LETE,1,
2018,7,20,708,rf,wch,175,3,4,OSE18164,26.29181,-97.01886,41686.34,0,TERN,1,
2018,7,20,708,rf,wch,175,3,4,OSE18164,26.28952,-97.02298,41695.11,0,KRST,1,
2018,7,20,708,rf,wch,175,3,4,OSE18164,26.27719,-97.04629,41743.01,0,TERN,2,
2018,7,20,708,rf,wch,175,3,4,OSE18164,26.26854,-97.0589,41771.21,0,ENDCOUNT,1753,
2018,7,20,708,rr,als,111,1,3,OSE18120,26.0926,-97.01331,30370.09,0,BEGCOUNT,1111,
2018,7,20,708,rr,als,111,1,3,OSE18120,26.0926,-97.01331,30370.09,0,COCH,2,
2018,7,20,708,rr,als,111,1,3,OSE18120,26.09852,-97.00327,30390.49,0,TERN,1,
2018,7,20,708,rr,als,111,1,3,OSE18120,26.1145,-96.96948,30455.56,0,LETE,3,
2018,7,20,708,rr,als,111,1,3,OSE18120,26.18421,-96.84108,30699.82,0,ENDCOUNT,1111,
2018,7,20,708,rr,als,111,2,4,OSE18121,26.16762,-96.83338,30765.44,0,BEGCOUNT,1112,
2018,7,20,708,rr,als,111,2,4,OSE18121,26.16762,-96.83338,30765.44,0,COCH,3,
2018,7,20,708,rr,als,111,2,4,OSE18121,26.07751,-97.00215,31113.38,0,TERN,1,
2018,7,20,708,rr,als,111,2,4,OSE18121,26.07581,-97.00536,31119.57,0,ENDCOUNT,1112,
2018,7,20,708,rr,als,111,3,3,OSE18122,26.06202,-96.99224,31177.61,0,BEGCOUNT,1113,
2018,7,20,708,rr,als,111,3,3,OSE18122,26.06202,-96.99224,31177.61,0,COCH,2,
2018,7,20,708,rr,als,111,3,3,OSE18122,26.14786,-96.83545,31480.95,0,LETE,1,
2018,7,20,708,rr,als,111,3,3,OSE18122,26.1545,-96.82218,31506.59,0,ENDCOUNT,1113,
2018,7,20,708,rr,als,159,1,3,OSE18123,26.0075,-96.15018,32670.24,0,BEGCOUNT,1591,
2018,7,20,708,rr,als,159,1,3,OSE18123,26.0075,-96.15018,32670.24,0,COCH,2,
2018,7,20,708,rr,als,159,1,3,OSE18123,26.09683,-96.3235,33009.3,0,ENDCOUNT,1591,
2018,7,20,708,rr,als,159,2,4,OSE18124,26.11047,-96.31092,33070.04,0,BEGCOUNT,1592,
2018,7,20,708,rr,als,159,2,4,OSE18124,26.11047,-96.31092,33070.04,0,COCH,2,
2018,7,20,708,rr,als,159,2,4,OSE18124,26.02084,-96.13734,33424.28,0,ENDCOUNT,1592,
2018,7,20,708,rr,als,159,3,3,OSE18125,26.03733,-96.13033,33478.35,0,BEGCOUNT,1593,
2018,7,20,708,rr,als,159,3,3,OSE18125,26.03733,-96.13033,33478.35,0,COCH,3,
2018,7,20,708,rr,als,159,3,3,OSE18125,26.04,-96.13717,33490.31,0,COCH,2,
2018,7,20,708,rr,als,159,3,3,OSE18125,26.12697,-96.30258,33812.29,0,ENDCOUNT,1593,
2018,7,20,708,rr,als,63,1,3,OSE18126,26.36713,-96.65245,34439.6,0,BEGCOUNT,1631,
2018,7,20,708,rr,als,63,1,3,OSE18126,26.36713,-96.65245,34439.6,0,COCH,2,
2018,7,20,708,rr,als,63,1,3,OSE18126,26.54694,-96.65167,34784.32,0,ENDCOUNT,631,
2018,7,20,708,rr,als,63,2,4,OSE18127,26.54446,-96.63283,34850.73,0,BEGCOUNT,632,
2018,7,20,708,rr,als,63,2,4,OSE18127,26.54446,-96.63283,34850.73,0,COCH,3,
2018,7,20,708,rr,als,63,2,4,OSE18127,26.36438,-96.632,35195.12,0,ENDCOUNT,632,
2018,7,20,708,rr,als,63,3,3,OSE18128,26.36653,-96.61267,35251.21,0,BEGCOUNT,633,
2018,7,20,708,rr,als,63,3,3,OSE18128,26.36653,-96.61267,35251.21,0,COCH,2,
2018,7,20,708,rr,als,63,3,3,OSE18128,26.54738,-96.61346,35576.11,0,ENDCOUNT,633,
2018,7,20,708,rr,als,47,3,3,OSE18129,26.48883,-96.53385,35796.28,0,BEGCOUNT,473,
2018,7,20,708,rr,als,47,3,3,OSE18129,26.48883,-96.53385,35796.28,0,COCH,2,
2018,7,20,708,rr,als,47,3,3,OSE18129,26.57832,-96.36135,36127.53,0,ENDCOUNT,473,
2018,7,20,708,rr,als,47,2,4,OSE18130,26.59199,-96.37435,36185.43,0,BEGCOUNT,472,
2018,7,20,708,rr,als,47,2,4,OSE18130,26.59199,-96.37435,36185.43,0,COCH,3,
2018,7,20,708,rr,als,47,2,4,OSE18130,26.50036,-96.54524,36542.33,0,ENDCOUNT,472,
2018,7,20,708,rr,als,47,1,3,OSE18131,26.51799,-96.55569,36597.4,0,BEGCOUNT,471,
2018,7,20,708,rr,als,47,1,3,OSE18131,26.51799,-96.55569,36597.4,0,COCH,2,
2018,7,20,708,rr,als,47,1,3,OSE18131,26.58066,-96.43402,36832.65,0,ENDCOUNT,471,
2018,7,20,708,rr,als,47,1,3,OSE18131,26.5815,-96.43149,36904.37,0,BEGCOUNT,471,
2018,7,20,708,rr,als,47,1,3,OSE18131,26.5815,-96.43149,36904.37,0,COCH,2,
2018,7,20,708,rr,als,47,1,3,OSE18131,26.60832,-96.38086,37012.44,0,ENDCOUNT,471,
2018,7,20,708,rr,als,143,3,3,OSE18132,26.60861,-96.65534,37485.95,0,BEGCOUNT,1433,
2018,7,20,708,rr,als,143,3,3,OSE18132,26.60861,-96.65534,37485.95,0,COCH,3,
2018,7,20,708,rr,als,143,3,3,OSE18132,26.69652,-96.82886,37819.61,0,ENDCOUNT,1433,
2018,7,20,708,rr,als,143,2,4,OSE18133,26.68009,-96.83623,37879.54,0,BEGCOUNT,1432,
2018,7,20,708,rr,als,143,2,4,OSE18133,26.68009,-96.83623,37879.54,0,COCH,2,
2018,7,20,708,rr,als,143,2,4,OSE18133,26.65636,-96.79021,37978.11,0,COCH,3,
2018,7,20,708,rr,als,143,2,4,OSE18133,26.59103,-96.66143,38243.3,0,ENDCOUNT,1432,
